firstSim,secondSim,id1,id2
0.125,0.19148937,Multiple,A
0.044025157,0.16949153,Multiple,Multiple
0.2967033,0.17142858,Multiple,Multiple
0.094339624,0.15916955,Multiple,Multiple
0.12903225,0.053475935,Multiple,D
0.16071428,0.06626506,Multiple,G
0.125,0.18731117,Multiple,Multiple
0.13071896,0.21004567,Multiple,Multiple
0.26086956,0.31284916,Multiple,A
0.09615385,0.08163265,Multiple,A
0.12,0.1875,Multiple,A
0.22764228,0.276,Multiple,Multiple
0.10843374,0.16745283,Multiple,Multiple
0.11637931,0.19223301,Multiple,Multiple
0.094339624,0.15443037,Multiple,Multiple
0.094339624,0.1603261,Multiple,D
0.14035088,0.1590909,Multiple,D
0.11,0.12177122,Multiple,Multiple
0.28125,0.21140142,Multiple,A
0.094339624,0.1569966,Multiple,Multiple
0.067307696,0.10546875,Multiple,A
0.067307696,0.110687025,Multiple,Multiple
0.09565217,0.18167202,Multiple,Multiple
0.094339624,0.16187051,Multiple,Multiple
0.11111111,0.16720258,Multiple,Multiple
0.094339624,0.17428571,Multiple,Multiple
0.05882353,0.20434782,Multiple,Multiple
0.125,0.16759777,Multiple,A
0.26865673,0.15671642,Multiple,A
0.1509434,0.2153518,Multiple,A
0.17721519,0.17525773,Multiple,G
0.038869258,0.2134503,Multiple,Multiple
0.10169491,0.11888112,Multiple,G
0.3253012,0.18061674,Multiple,Multiple
0.058139537,0.22089553,Multiple,D
0.125,0.20212767,Multiple,A
0.09836066,0.21359223,Multiple,A
0.14723927,0.171875,Multiple,A
0.125,0.23626374,Multiple,D
0.2580645,0.17635658,Multiple,Multiple
0.08974359,0.11272727,Multiple,Multiple
0.114285715,0.19082126,Multiple,Multiple
0.06930693,0.16949153,Multiple,Multiple
0.10989011,0.3653846,Multiple,D
0.32786885,0.1653944,Multiple,A
0.09195402,0.17966102,Multiple,Multiple
0.094339624,0.14790997,Multiple,Multiple
0.094339624,0.14117648,Multiple,Multiple
0.094339624,0.11594203,Multiple,Multiple
0.125,0.24829932,Multiple,A
0.09090909,0.16129032,Multiple,Multiple
0.13333334,0.21524663,Multiple,Multiple
0.13333334,0.3694779,Multiple,Multiple
0.23584905,0.21212122,Multiple,Multiple
0.09170306,0.1833811,Multiple,A
0.044585988,0.16981132,Multiple,D
0.125,0.10683761,Multiple,A
0.10294118,0.18297872,Multiple,G
0.15254237,0.20601852,Multiple,G
0.18518518,0.30268198,Multiple,Multiple
0.094339624,0.1626506,Multiple,D
0.48979592,0.17088607,Multiple,A
0.125,0.23041475,Multiple,Multiple
0.094339624,0.14545454,Multiple,Multiple
0.104477614,0.17868853,Multiple,G
0.12,0.22018349,Multiple,Multiple
0.11578947,0.19767442,Multiple,G
0.10714286,0.20361991,Multiple,G
0.32786885,0.15384616,Multiple,A
0.11111111,0.12222222,Multiple,Multiple
0.45833334,0.20377359,Multiple,Multiple
0.21138212,0.03125,Multiple,Multiple
0.2739726,0.26530612,Multiple,A
0.14723927,0.21718377,Multiple,A
0.27522936,0.23364486,Multiple,A
0.095744684,0.11888112,Multiple,G
0.044025157,0.139738,Multiple,D
0.12,0.12181303,Multiple,A
0.095744684,0.12,Multiple,A
0.104347825,0.10227273,Multiple,Multiple
0.3090909,0.2857143,Multiple,A
0.12307692,0.24829932,Multiple,A
0.104347825,0.14084508,Multiple,Multiple
0.11,0.15517241,Multiple,G
0.094339624,0.14436619,Multiple,Multiple
0.32786885,0.21516393,Multiple,A
0.097345136,0.16109422,Multiple,G
0.067307696,0.17910448,Multiple,Multiple
0.125,0.19471948,Multiple,A
0.51724136,0.15878378,Multiple,Multiple
0.094339624,0.15483871,Multiple,D
0.07978723,0.16606498,Multiple,A
0.18709677,0.22597402,Multiple,A
0.075,0.18438539,Multiple,Multiple
0.125,0.24127907,Multiple,Multiple
0.125,0.2627451,Multiple,G
0.07936508,0.11803278,Multiple,A
0.094339624,0.16586539,Multiple,Multiple
0.13333334,0.21319798,Multiple,Multiple
0.125,0.19607843,Multiple,G
0.065868266,0.21076234,Multiple,Multiple
0.14723927,0.18811882,Multiple,A
0.06395349,0.1369863,Multiple,Multiple
0.067307696,0.14642857,Multiple,A
0.13333334,0.2777778,Multiple,Multiple
0.22131148,0.17717718,Multiple,A
0.08661418,0.24363637,Multiple,A
0.18181819,0.11343284,Multiple,A
0.45833334,0.14356436,Multiple,Multiple
0.125,0.265625,Multiple,D
0.26086956,0.2583732,Multiple,A
0.32520324,0.3557047,Multiple,Multiple
0.10294118,0.22910216,Multiple,Multiple
0.35135135,0.15302491,Multiple,Multiple
0.12,0.17021276,Multiple,G
0.2580645,0.186,Multiple,A
0.094339624,0.16831683,Multiple,Multiple
0.07971015,0.19651741,Multiple,A
0.125,0.20382166,Multiple,G
0.14457831,0.11149826,Multiple,G
0.3809524,0.17660551,Multiple,G
0.123595506,0.18955512,Multiple,D
0.10769231,0.17595308,Multiple,A
0.0877193,0.120567374,Multiple,G
0.20430107,0.20253165,Multiple,A
0.043613706,0.16545893,Multiple,Multiple
0.13207547,0.13521127,Multiple,Multiple
0.083333336,0.18962963,Multiple,Multiple
0.16,0.15104167,Multiple,Multiple
0.0729927,0.22262774,Multiple,A
0.094936706,0.1580756,Multiple,Multiple
0.13333334,0.2590909,Multiple,Multiple
0.13333334,0.13013698,Multiple,Multiple
0.12244898,0.14746544,Multiple,A
0.35135135,0.21149898,Multiple,A
0.14723927,0.19063546,Multiple,A
0.13580246,0.19193858,Multiple,G
0.094339624,0.14520548,Multiple,Multiple
0.1875,0.18502203,Multiple,A
0.10576923,0.20168068,Multiple,Multiple
0.35135135,0.19575472,Multiple,A
0.13333334,0.11453745,Multiple,Multiple
0.0738255,0.006289308,Multiple,Multiple
0.0625,0.1588785,Multiple,A
0.06726457,0.18727273,Multiple,G
0.13333334,0.10227273,Multiple,Multiple
0.084269665,0.16410257,Multiple,G
0.067307696,0.13915858,Multiple,G
0.08695652,0.17158177,Multiple,A
0.11,0.082987554,Multiple,G
0.067307696,0.17288135,Multiple,A
0.45833334,0.15853658,Multiple,G
0.056818184,0.061611373,Multiple,A
0.125,0.21945702,Multiple,G
0.15686275,0.21538462,Multiple,A
0.09836066,0.2985782,Multiple,A
0.0990099,0.17868339,Multiple,D
0.09090909,0.16025642,Multiple,Multiple
0.11,0.20639534,Multiple,G
0.125,0.25185186,Multiple,A
0.1875,0.11042945,Multiple,A
0.125,0.09677419,Multiple,A
0.12244898,0.18809524,Multiple,A
0.26363635,0.1826087,Multiple,A
0.1875,0.110526316,Multiple,A
0.13333334,0.34532374,Multiple,Multiple
0.125,0.22816901,Multiple,G
0.19277108,0.08196721,Multiple,A
0.067307696,0.11111111,Multiple,Multiple
0.11,0.13833992,Multiple,G
0.1509434,0.19125684,Multiple,A
0.37096775,0.20795107,Multiple,A
0.094339624,0.17027026,Multiple,D
0.13333334,0.39607844,Multiple,Multiple
0.12698413,0.23148148,Multiple,Multiple
0.13333334,0.16080402,Multiple,Multiple
0.067307696,0.14018692,Multiple,Multiple
0.12,0.20972644,Multiple,A
0.26923078,0.089709766,L,L
0.09411765,0.2260128,L,L
0.26923078,0.32048458,L,L
0.28,0.34476843,L,L
0.0625,0.1375,L,L
0.0625,0.2857143,L,L
0.13513513,0.18421052,L,Multiple
0.22580644,0.18764846,L,L
0.27272728,0.31272295,L,L
0.12903225,0.2739726,L,L
0.07368421,0.106796116,L,Multiple
0.04375,0.28947368,L,L
0.18518518,0.1826923,L,L
0.21875,0.24057451,L,L
0.12903225,0.28445005,L,L
0.11594203,0.26511627,L,L
0.05785124,0.32405567,L,L
0.06306306,0.196,L,Multiple
0.05882353,0.22276029,L,L
0.037037037,0.13533835,L,Multiple
0.04964539,0.27651516,L,L
0.27272728,0.31292516,L,L
0.22857143,0.2834395,L,L
0.25925925,0.32649255,L,Multiple
0.26086956,0.30023924,L,L
0.0625,0.13443395,L,Multiple
0.033175357,0.36222222,L,L
0.2195122,0.2748815,L,L
0.18604651,0.28499156,L,L
0.1724138,0.15508021,L,L
0.07594936,0.26681128,L,L
0.040816326,0.13333334,L,L
0.25,0.24080883,L,L
0.12903225,0.26447573,L,L
0.064935066,0.13533835,L,Multiple
0.26923078,0.3089655,L,L
0.12903225,0.27296588,L,L
0.04950495,0.17763157,L,Multiple
0.35,0.17475729,L,L
0.16129032,0.056818184,L,L
0.088607594,0.27285513,L,L
0.07692308,0.20240481,L,L
0.25,0.24733096,L,L
0.25,0.15778251,L,L
0.2857143,0.06318682,L,L
0.18421052,0.26713532,L,L
0.12903225,0.26511627,L,L
0.3181818,0.032448377,L,L
0.25,0.26405868,L,L
0.25,0.21705426,L,L
0.26923078,0.3110119,L,L
0.18421052,0.20924574,L,L
0.029535865,0.20750552,L,L
0.16071428,0.28699553,L,L
0.054263566,0.1958042,L,L
0.33333334,0.2531847,L,L
0.07594936,0.26131687,L,L
0.029288704,0.014705882,L,L
0.12903225,0.25955415,L,L
0.071428575,0.24236642,L,L
0.12903225,0.16144578,L,L
0.25,0.2451923,L,L
0.078947365,0.293617,L,L
0.05185185,0.35097003,L,L
0.054263566,0.3444056,L,L
0.04895105,0.26147705,L,L
0.24324325,0.2706767,L,L
0.088607594,0.2724719,L,Multiple
0.051612902,0.16795866,L,L
0.05691057,0.33267716,L,L
0.088607594,0.27260083,L,L
0.25,0.3139881,L,L
0.10169491,0.1904762,L,L
0.07865169,0.12455516,L,L
0.2413793,0.074285716,L,L
0.25,0.10526316,L,L
0.060240965,0.06521739,L,L
0.060869563,0.096534654,L,L
0.125,0.07251909,L,Multiple
0.28125,0.10550459,L,L
0.24,0.07918263,L,L
0.10606061,0.0926276,L,L
0.082474224,0.082417585,L,Multiple
0.042944785,0.107744105,L,L
0.16666667,0.19865319,L,L
0.23529412,0.10204082,L,L
0.10606061,0.08297568,L,L
0.09589041,0.079457365,L,L
0.07377049,0.10298103,L,L
0.08035714,0.104234524,L,Multiple
0.057142857,0.11818182,L,L
0.036231883,0.083798885,L,Multiple
0.048611112,0.0978836,L,L
0.24,0.07664671,L,L
0.17948718,0.094,L,L
0.27586207,0.09975669,L,Multiple
0.23076923,0.07953064,L,L
0.060240965,0.0882353,L,Multiple
0.03271028,0.095975235,L,L
0.17777778,0.10040161,L,L
0.17391305,0.10549451,L,L
0.15625,0.08125,L,L
0.07317073,0.14035088,L,L
0.04,0.06395349,L,L
0.26666668,0.094736844,L,L
0.10606061,0.08070866,L,L
0.0625,0.083798885,L,Multiple
0.2413793,0.07981221,L,L
0.10606061,0.083841465,L,L
0.048076924,0.06923077,L,Multiple
0.36363637,0.10837439,L,L
0.14705883,0.13,L,L
0.085365854,0.08754209,L,L
0.074074075,0.082539685,L,L
0.22580644,0.105,L,L
0.31034482,0.07575758,L,L
0.25,0.13274336,L,L
0.17073171,0.1,L,L
0.10606061,0.079457365,L,L
0.33333334,0.15189873,L,L
0.31034482,0.10729614,L,L
0.26666668,0.09821428,L,L
0.2413793,0.08362369,L,L
0.17073171,0.072072074,L,L
0.037815128,0.10344828,L,L
0.13333334,0.084684685,L,L
0.061068702,0.076271184,L,L
0.29166666,0.1092437,L,L
0.07317073,0.09259259,L,L
0.050632913,0.011764706,L,L
0.10606061,0.07692308,L,L
0.06896552,0.12643678,L,L
0.10606061,0.087804876,L,L
0.31034482,0.0882353,L,L
0.07594936,0.08652246,L,L
0.050724637,0.083333336,L,L
0.053030305,0.106290676,L,L
0.047945205,0.11676647,L,L
0.16666667,0.085185185,L,L
0.085365854,0.08739496,L,Multiple
0.044025157,0.109195404,L,L
0.055555556,0.105820104,L,L
0.085365854,0.08609272,L,L
0.22222222,0.09090909,L,L
0.09677419,0.06703911,L,L
0.0877193,0.18554217,Multiple,C
0.2795699,0.16129032,Multiple,C
0.13492064,0.20955883,Multiple,C
0.27160493,0.14224137,Multiple,Multiple
0.06832298,0.27099237,Multiple,C
0.06666667,0.14550264,Multiple,C
0.05882353,0.18705036,Multiple,Multiple
0.08080808,0.018072288,Multiple,C
0.10810811,0.23714286,Multiple,Multiple
0.5945946,0.7356322,Multiple,Multiple
0.0625,0.20677966,Multiple,C
0.048076924,0.12585033,Multiple,Multiple
0.16585366,0.31382978,Multiple,C
0.972973,0.24846625,Multiple,Multiple
0.07633588,0.42682928,Multiple,C
0.07964602,0.20763724,Multiple,C
0.09375,0.116883114,Multiple,C
0.09774436,0.1943734,Multiple,C
0.08411215,0.19628647,Multiple,C
0.25438598,0.17539267,Multiple,C
0.075187966,0.14806867,Multiple,C
0.08988764,0.18066157,Multiple,C
0.05882353,0.18181819,Multiple,Multiple
0.2658228,0.18298969,Multiple,Multiple
0.27586207,0.16256158,Multiple,C
0.10526316,0.08121827,Multiple,C
0.742268,0.27234042,Multiple,Multiple
0.10752688,0.17794971,Multiple,C
0.123893805,0.29710144,Multiple,Multiple
0.07619048,0.15738499,Multiple,C
0.10752688,0.1826087,Multiple,C
0.5765766,0.40064102,Multiple,Multiple
0.08888889,0.14350797,Multiple,C
0.1904762,0.24375,Multiple,Multiple
0.0625,0.19585253,Multiple,C
0.10752688,0.19161677,Multiple,C
0.2820513,0.1954023,Multiple,C
0.96,0.62580645,Multiple,C
0.20625,0.11940298,Multiple,Multiple
0.10752688,0.20408164,Multiple,C
0.27586207,0.21923937,Multiple,C
0.05882353,0.18085106,Multiple,Multiple
0.10071942,0.101167314,Multiple,C
0.7826087,0.28627452,Multiple,C
0.06837607,0.14705883,Multiple,Multiple
0.1588785,0.2914573,Multiple,C
0.972973,0.6230366,Multiple,C
0.05882353,0.18478261,Multiple,Multiple
0.22695035,0.18676123,Multiple,C
0.095744684,0.12432432,Multiple,Multiple
0.11888112,0.32307693,Multiple,Multiple
0.07,0.13555992,Multiple,C
0.08988764,0.16400911,Multiple,C
0.11702128,0.09375,Multiple,C
0.08053691,0.3115942,Multiple,C
0.05882353,0.20180723,Multiple,Multiple
0.2038835,0.325,Multiple,Multiple
0.2795699,0.17380953,Multiple,C
0.09259259,0.13589744,Multiple,C
0.25757575,0.14563107,Multiple,C
0.15463917,0.20248668,Multiple,C
0.32692307,0.18596491,Multiple,Multiple
0.06666667,0.2074928,Multiple,C
0.1588785,0.22574955,Multiple,C
0.15584415,0.16752577,Multiple,C
0.136,0.34736842,Multiple,Multiple
0.15463917,0.19315404,Multiple,C
0.1588785,0.3270142,Multiple,C
0.08080808,0.1027027,Multiple,C
0.083333336,0.13513513,Multiple,Multiple
0.05882353,0.18238993,Multiple,Multiple
0.05882353,0.116981134,Multiple,Multiple
0.08,0.124668434,Multiple,C
0.10752688,0.15274464,Multiple,C
0.2795699,0.15598291,Multiple,C
0.30177516,0.2117117,Multiple,Multiple
0.28735632,0.23508772,Multiple,C
0.26213592,0.13414635,Multiple,C
0.114285715,0.18796992,Multiple,C
0.13178295,0.3108108,Multiple,C
0.05882353,0.1882353,Multiple,Multiple
0.94736844,0.63586956,Multiple,C
0.4512195,0.16367713,Multiple,C
0.2795699,0.1659919,Multiple,C
0.08,0.10364146,Multiple,Multiple
0.10752688,0.18525897,Multiple,C
0.08080808,0.10491803,Multiple,C
0.08571429,0.19832402,Multiple,C
0.07017544,0.34177214,Multiple,C
0.08695652,0.24060151,Multiple,C
0.052980132,0.17857143,Multiple,C
0.3220339,0.3886256,Multiple,C
0.1908397,0.44827586,Multiple,Multiple
0.19774011,0.15899582,Multiple,C
0.16346154,0.18257262,Multiple,C
0.17326732,0.30120483,Multiple,C
0.08,0.11235955,Multiple,C
0.21153846,0.17256637,Multiple,C
0.0625,0.105960265,Multiple,C
0.06504065,0.11793612,Multiple,C
0.112,0.2017291,Multiple,C
0.2795699,0.15513127,Multiple,C
0.09259259,0.16666667,Multiple,C
0.11888112,0.29951692,Multiple,C
0.05882353,0.1825,Multiple,Multiple
0.30722892,0.15949367,Multiple,C
0.14529915,0.26815644,Multiple,Multiple
0.0877193,0.1897019,Multiple,C
0.09259259,0.12903225,Multiple,C
0.0880829,0.35789475,Multiple,Multiple
0.072289154,0.13017751,Multiple,C
0.13178295,0.18367347,Multiple,C
0.07619048,0.15970516,Multiple,C
0.0625,0.2882353,Multiple,Multiple
0.075,0.20717782,Multiple,C
0.07619048,0.16486487,Multiple,C
0.08988764,0.196875,Multiple,C
0.08988764,0.18905473,Multiple,C
0.13076924,0.3043478,Multiple,C
0.12096774,0.15300547,Multiple,Multiple
0.17266187,0.1815562,Multiple,C
0.12162162,0.19402985,Multiple,C
0.40366971,0.3607143,Multiple,C
0.0625,0.14814815,Multiple,Multiple
0.53333336,0.39636365,Multiple,C
0.07619048,0.19354838,Multiple,C
0.05102041,0.14285715,Multiple,Multiple
0.10752688,0.20063694,Multiple,C
0.08928572,0.527027,Multiple,C
0.13178295,0.42145595,Multiple,C
0.09259259,0.24840765,Multiple,C
0.116504855,0.15438597,Multiple,C
0.972973,0.43564355,Multiple,C
0.09259259,0.25510204,Multiple,C
0.15819208,0.18181819,Multiple,Multiple
0.11888112,0.38613862,Multiple,C
0.072463766,0.24662162,Multiple,C
0.11111111,0.29347825,Multiple,C
0.104761906,0.104803495,Multiple,Multiple
0.7826087,0.5882353,Multiple,C
0.5945946,0.48292682,Multiple,C
0.08888889,0.12227074,Multiple,C
0.078431375,0.13265306,Multiple,C
0.10752688,0.1752381,Multiple,C
0.10752688,0.18962076,Multiple,C
0.30973452,0.15247525,Multiple,C
0.972973,0.55454546,Multiple,C
0.08421053,0.26804122,Multiple,Multiple
0.1588785,0.24550898,Multiple,C
0.0877193,0.22268042,Multiple,C
0.10810811,0.36575875,Multiple,C
0.07619048,0.15949367,Multiple,Multiple
0.31325302,0.10344828,Multiple,Multiple
0.09259259,0.19,Multiple,Multiple
0.1699029,0.11059908,Multiple,C
0.1904762,0.2509804,Multiple,C
0.972973,0.56666666,Multiple,C
0.28099173,0.20967741,Multiple,C
0.08080808,0.1,Multiple,C
0.075,0.1576087,Multiple,Multiple
0.0625,0.3188406,Multiple,C
0.05102041,0.20481928,Multiple,C
0.972973,0.43369177,Multiple,C
0.07317073,0.10861423,Multiple,C
0.2820513,0.19165085,Multiple,C
0.08411215,0.18765432,Multiple,C
0.13178295,0.4097222,Multiple,C
0.96,0.56842107,Multiple,C
0.08490566,0.18800648,B,B
0.13846155,0.077586204,B,B
0.042735044,0.21026894,B,B
0.10638298,0.17271157,B,Multiple
0.12676056,0.069767445,B,B
0.13235295,0.17190082,B,B
0.039800994,0.21960784,B,Multiple
0.15384616,0.23672566,B,B
0.09677419,0.23940149,B,B
0.15384616,0.32535884,B,Multiple
0.23188406,0.1635514,B,B
0.11111111,0.25724638,B,B
0.045045044,0.1923077,B,B
0.123595506,0.17271157,B,Multiple
0.16666667,0.2555066,B,B
0.13235295,0.17271157,B,Multiple
0.05154639,0.1624714,B,B
0.08490566,0.20502092,B,B
0.13846155,0.20356612,B,B
0.15384616,0.23564357,B,B
0.08490566,0.17132217,B,B
0.15384616,0.19424461,B,B
0.04347826,0.1764706,N,N
0.12316716,0.33333334,N,Multiple
0.024221454,0.25407165,N,Multiple
0.2055336,0.24226804,N,N
0.2747253,0.26833072,N,Multiple
0.018248174,0.3480826,N,N
0.018248174,0.3616352,N,Multiple
0.103896104,0.14197531,N,N
0.103896104,0.125,N,N
0.07070707,0.06882591,N,N
0.16733068,0.27014217,N,N
0.076124564,0.2310757,N,N
0.2747253,0.2633997,N,Multiple
0.67729086,0.23671497,N,N
0.21962617,0.24253732,N,N
0.019455252,0.17056856,N,N
0.2747253,0.2864494,N,N
0.24271844,0.25182483,N,Multiple
0.33417723,0.2519685,N,N
0.036900368,0.24099723,N,N
0.024305556,0.22140221,N,N
0.017985612,0.11188811,N,N
0.092307694,0.27826086,N,N
0.26835442,0.22985782,N,N
0.19546743,0.30208334,N,N
0.05905512,0.08955224,N,N
0.036900368,0.22408026,N,N
0.06834532,0.29005525,N,Multiple
0.036900368,0.22408026,N,N
0.24295774,0.18203883,N,Multiple
0.03322259,0.14092141,N,N
0.06153846,0.2625786,N,N
0.092307694,0.21064815,N,N
0.28903654,0.22787611,N,N
0.24579124,0.19704433,N,N
0.15,0.08494209,N,Multiple
0.6932271,0.25657895,N,N
0.103896104,0.13666667,N,N
0.27108434,0.12983425,N,Multiple
0.024221454,0.32165605,N,N
0.05511811,0.2735043,N,N
0.21454546,0.16216215,N,N
0.22260274,0.35224587,N,Multiple
0.04290429,0.2564935,N,N
0.09322034,0.20116618,N,Multiple
0.103896104,0.13265306,N,N
0.022508038,0.1833811,N,N
0.019157087,0.1618497,N,Multiple
0.092307694,0.2311828,N,N
0.024221454,0.17548077,N,N
0.2795031,0.1505102,N,N
0.24727273,0.203125,N,N
0.019455252,0.2173913,N,N
0.2747253,0.27946126,N,N
0.29780564,0.24193548,N,N
0.2748538,0.17910448,N,N
0.06514658,0.22556391,N,Multiple
0.03508772,0.28698224,N,N
0.09763314,0.24253732,N,N
0.2570694,0.22787611,N,N
0.06834532,0.13931888,N,N
0.09266409,0.21350762,N,N
0.018248174,0.18579236,N,N
0.049242426,0.1863354,N,N
0.03508772,0.1627907,N,N
0.06333333,0.2,N,N
0.036900368,0.2519894,N,Multiple
0.4741036,0.14662756,N,Multiple
0.4224924,0.2881041,N,Multiple
0.017985612,0.112840466,N,N
0.10223642,0.14383562,N,Multiple
0.0546875,0.32673267,N,N
0.018050542,0.12913907,N,N
0.2815534,0.18527316,N,N
0.09398496,0.28611898,N,N
0.45816734,0.27863777,N,N
0.018248174,0.29299363,N,Multiple
0.2631579,0.22131148,N,Multiple
0.19205298,0.3341646,N,N
0.25201073,0.2153518,N,N
0.07986111,0.10309278,N,N
0.16733068,0.25,N,N
0.06834532,0.23832528,N,N
0.2647059,0.17257683,N,N
0.092307694,0.22707424,N,N
0.092307694,0.2897436,N,N
0.5993031,0.25213155,N,Multiple
0.16,0.28350514,N,N
0.2757353,0.36434108,N,N
0.98031497,0.31034482,N,Multiple
0.039087947,0.23766816,N,N
0.015923567,0.115755625,N,Multiple
0.1855346,0.20116618,N,N
0.38235295,0.2948718,N,N
0.059210528,0.1892583,N,N
0.09774436,0.17607974,N,N
0.036101084,0.23809524,N,Multiple
0.03508772,0.37132353,N,N
0.019379845,0.20454545,N,N
0.1184573,0.04263566,N,N
0.03508772,0.30864197,N,N
0.03508772,0.3313253,N,N
0.27108434,0.22335026,N,N
0.017123288,0.1910569,N,N
0.09266409,0.2644628,N,N
0.27675277,0.30952382,N,N
0.36512262,0.20413436,N,N
0.034602076,0.23952095,N,N
0.2747253,0.44871795,N,Multiple
0.039855074,0.14117648,N,N
0.019011406,0.09386282,N,Multiple
0.09398496,0.26190478,N,Multiple
0.22530864,0.18554217,N,N
0.12992126,0.15384616,N,N
0.092307694,0.25958702,N,N
0.06859206,0.24421594,N,N
0.18811882,0.2761578,N,N
0.103896104,0.27672955,N,N
0.2815534,0.1646489,N,N
0.076124564,0.08988764,N,N
0.092307694,0.21252796,N,N
0.2747253,0.30319148,N,N
0.036697246,0.18120806,N,Multiple
0.04416404,0.17553191,N,N
0.27675277,0.33229813,N,N
0.2891986,0.045081966,N,N
0.12749004,0.25485438,N,N
0.2631579,0.2647555,N,Multiple
0.20136519,0.17710583,N,N
0.104761906,0.26644737,N,N
0.070063695,0.07058824,N,Multiple
0.070063695,0.10273973,N,Multiple
0.01724138,0.18637992,N,N
0.16733068,0.22384427,N,N
0.15537849,0.2626506,N,N
0.018248174,0.36102235,N,N
0.0513834,0.25155926,N,N
0.06834532,0.19197708,N,N
0.028880866,0.08429119,N,N
0.12749004,0.29612756,N,N
0.018248174,0.34705883,N,N
0.05533597,0.093023255,N,N
0.019379845,0.26377952,N,N
0.016611295,0.045081966,N,N
0.3041958,0.20246914,N,N
0.1552795,0.25789472,N,N
0.092307694,0.24931507,N,N
0.11851852,0.09448819,N,N
0.11067194,0.18610422,N,Multiple
0.018248174,0.0877193,N,Multiple
0.23192771,0.30649352,N,N
0.024390243,0.24403183,N,N
0.0513834,0.12542373,N,N
0.018248174,0.27667984,N,N
0.06859206,0.19937694,N,N
0.21052632,0.23931624,N,N
0.17204301,0.22862823,N,N
0.15168539,0.20116618,N,N
0.043343652,0.031746034,N,N
0.016025642,0.12275449,N,N
0.019455252,0.14893617,N,N
0.045180723,0.1919192,N,Multiple
0.103225805,0.28222996,N,Multiple
0.10030395,0.25316456,N,N
0.94676805,0.25375938,N,N
0.1184573,0.035856575,N,N
0.06153846,0.26143792,N,N
0.83164984,0.25330132,N,Multiple
0.018050542,0.16987179,N,N
0.26408452,0.24926686,N,N
0.09266409,0.1981132,N,N
0.28327644,0.25827813,N,Multiple
0.28116712,0.21064301,N,N
0.58565736,0.22039473,N,Multiple
0.1184573,0.03968254,N,N
0.4101266,0.32438478,N,N
0.28011206,0.2621951,N,N
0.12433863,0.208,N,N
0.019379845,0.20809248,N,N
0.38235295,0.2960993,N,N
0.17407407,0.43440235,N,N
0.03508772,0.2773537,N,N
0.103896104,0.125,N,N
0.103896104,0.13571429,N,N
0.103896104,0.21604939,N,N
0.103896104,0.2169014,N,Multiple
0.13538462,0.004201681,N,Multiple
0.13286713,0.23053892,N,N
0.076124564,0.07058824,N,Multiple
0.076124564,0.10810811,N,N
0.06859206,0.13141026,N,Multiple
0.28116712,0.15492958,N,N
0.076124564,0.20668693,N,Multiple
0.0513834,0.2590164,N,N
0.04347826,0.06097561,N,Multiple
0.054263566,0.2581522,N,N
0.092307694,0.26373628,N,N
0.09266409,0.27272728,N,N
0.0790378,0.19444445,N,N
0.40338984,0.24015749,N,N
0.057692308,0.28327644,N,N
0.09266409,0.26541555,N,N
0.09266409,0.24242425,N,N
0.09266409,0.27383864,N,N
0.092307694,0.24852072,N,Multiple
0.240625,0.18632075,N,N
0.28391168,0.1922078,N,N
0.20136519,0.25233644,N,N
0.28903654,0.17608696,N,N
0.28391168,0.16993465,N,N
0.28903654,0.26975477,N,N
0.28011206,0.27190334,N,N
0.019379845,0.24398625,N,N
0.05821918,0.19932432,N,N
0.18730159,0.23887588,N,N
0.019379845,0.3073286,N,N
0.024305556,0.2825397,N,N
0.45816734,0.16758242,N,N
0.017985612,0.2557377,N,N
0.58565736,0.31506848,N,N
0.18611987,0.25365853,N,N
0.16758242,0.27951807,N,N
0.22847682,0.19909503,N,N
0.079245284,0.33466136,N,N
0.024305556,0.2646048,N,N
0.024221454,0.31518623,N,N
0.095846646,0.27319586,N,N
0.9714286,0.12,G,G
0.9577465,0.08071749,G,G
0.22794117,0.085178874,G,Multiple
0.9577465,0.06382979,G,G
0.17475729,0.1160221,G,G
0.33333334,0.08571429,G,Multiple
0.1,0.072434604,G,G
0.44117647,0.077294685,G,Multiple
0.30985916,0.0877193,G,G
0.77272725,0.07692308,G,Multiple
0.13157895,0.06965174,G,G
0.73913044,0.2175926,G,G
0.07526882,0.11550152,G,G
0.08139535,0.08108108,G,G
0.12992126,0.086134456,G,Multiple
0.9577465,0.078125,G,Multiple
0.4787234,0.07777778,G,Multiple
0.9714286,0.12711865,G,Multiple
0.17475729,0.13249211,G,G
0.13380282,0.123674914,G,Multiple
0.30985916,0.077294685,G,G
0.12844037,0.08318264,G,Multiple
0.13157895,0.06030151,G,Multiple
0.73913044,0.11914894,G,Multiple
0.07438017,0.29850745,G,Multiple
0.05102041,0.07278021,G,G
0.10344828,0.07341772,G,G
0.05154639,0.09507042,G,G
0.32673267,0.12169312,G,G
0.59130436,0.5225225,G,G
0.9714286,0.34615386,G,Multiple
0.20183486,0.066985644,G,G
0.9577465,0.081560284,G,G
0.8095238,0.11328125,G,G
0.07526882,0.13636364,G,G
0.07438017,0.1007752,G,Multiple
0.07526882,0.08906882,G,G
0.09142857,0.10830325,G,Multiple
0.05102041,0.1627907,G,Multiple
0.06329114,0.075675674,G,G
0.07526882,0.17083333,G,G
0.23,0.072463766,G,G
0.14285715,0.10933334,G,G
